zipcode	count	mean	median
95608	142	394539.3309859155	388500.0
95607	142	649440.1408450705	590000.0
95605	142	286196.9788732394	289500.0
95634	142	314620.2711267606	312750.0
95636	142	236904.9295774648	235000.0
95678	142	375150.7042253521	365750.0
95661	142	486339.75352112675	470000.0
95677	142	450607.8485915493	434250.0
95673	142	288975.63028169016	285000.0
95672	142	570975.690140845	549250.0
95670	142	324135.78169014084	321875.0
95668	142	511398.6408450704	514000.0
95667	142	395563.6161971831	398500.0
95664	142	538014.7218309859	525000.0
95663	142	655645.4225352113	632525.0
95662	142	379191.9014084507	370500.0
95660	142	245403.99647887325	242000.0
95637	142	855313.0281690141	595000.0
95658	142	672230.176056338	645000.0
95655	142	386082.04225352115	387500.0
95653	142	217704.04929577466	270000.0
95651	142	537096.8309859155	450625.0
95650	142	624395.161971831	590500.0
95648	142	449873.88732394367	438000.0
95645	142	268613.74647887325	232550.0
95641	142	296078.8732394366	312500.0
95638	142	560011.9330985915	540000.0
95832	142	258399.65492957746	250250.0
95834	142	353577.71830985916	354122.5
97223	142	422264.76056338026	419493.75
95835	142	381979.83450704225	378875.0
97127	142	289632.07746478874	281950.0
97124	142	376702.59154929576	372100.0
97123	142	362654.77464788733	366225.0
97119	142	438166.8028169014	410500.0
97117	142	508074.9823943662	479000.0
97116	142	354933.25352112675	358000.0
97115	142	370188.5809859155	357000.0
97114	142	305666.1267605634	281075.0
97113	142	318651.3591549296	322250.0
97111	142	360497.13028169016	361037.5
97106	142	390276.0211267606	368250.0
97101	142	342792.47535211267	314950.0
97089	142	443314.8908450704	435250.0
97086	142	498116.32042253524	508450.0
97080	142	353907.70774647885	355000.0
97078	142	341436.48943661974	339950.0
97070	142	445528.8661971831	422650.0
97068	142	542329.0774647887	523850.0
97067	142	322787.53169014084	306875.0
97064	142	238464.71126760563	235000.0
97062	142	447489.0211267606	445500.0
97128	142	318495.66549295775	307450.0
97132	142	347209.4330985916	345200.0
97133	142	411345.4014084507	426250.0
97213	142	444518.5140845071	450500.0
97222	142	342125.41549295775	345800.0
97221	142	610092.397887324	588500.0
97220	142	310842.92957746476	329500.0
97219	142	470164.2288732394	477750.0
97218	142	371553.6478873239	382375.0
97217	142	408359.99647887325	425000.0
97216	142	310301.0281690141	323250.0
97215	142	520754.34154929576	530000.0
97214	142	563214.2746478873	577499.75
97212	142	645177.3169014085	655000.0
97140	142	439115.95070422534	420000.0
97211	142	467001.3908450704	476275.0
97210	142	622999.823943662	614500.0
97209	142	428730.411971831	430000.0
97206	142	362620.9401408451	375276.5
97205	142	381668.9190140845	372250.0
97203	142	350504.70774647885	365000.0
97202	142	512947.23943661974	523737.5
97201	142	441726.5809859155	429375.0
97148	142	424578.1549295775	378625.0
97060	142	325003.2676056338	325000.0
97056	142	333873.11971830984	337650.0
97055	142	332237.2218309859	324650.0
96143	142	543266.5352112676	509500.0
97007	142	421004.0070422535	415000.0
97006	142	351943.9190140845	342450.0
97005	142	340901.25	343500.0
97004	142	534072.9894366197	505725.0
97003	142	332025.7676056338	332450.0
96150	142	462975.5281690141	429500.0
96148	142	594366.1971830986	550000.0
96146	142	656428.5105633803	613750.0
96145	142	819243.8028169014	699500.0
96142	142	664103.5915492958	601250.0
97009	142	498316.8169014084	479125.0
96141	142	1488377.5352112676	1155000.0
96140	142	660419.8943661972	596625.0
95937	142	306185.5633802817	320000.0
95864	142	511248.23943661974	482250.0
95843	142	338058.36971830984	330000.0
95842	142	268584.0633802817	264500.0
95841	142	282812.676056338	283000.0
95838	142	243878.1161971831	242500.0
95837	142	888846.4788732395	936012.5
97008	142	393945.54225352115	387000.0
97011	142	352934.1408450704	337500.0
97054	142	379201.7042253521	340000.0
97030	142	297698.0070422535	305500.0
97053	142	460604.7218309859	432500.0
97051	142	277744.6478873239	278250.0
97049	142	305678.911971831	277500.0
97048	142	275886.63732394367	255000.0
97045	142	408865.55633802817	399400.0
97042	142	480896.1056338028	483250.0
97038	142	316712.21830985916	305475.0
97035	142	516073.5669014084	500897.5
97034	142	796586.8908450705	758125.5
97028	142	395869.0809859155	331250.0
97013	142	395035.3133802817	378625.0
97027	142	347914.36267605633	352625.0
97024	142	318363.323943662	308381.0
97023	142	350295.04929577466	354171.25
97022	142	487187.2640845071	476200.0
97019	142	478112.1514084507	459475.0
97018	142	312116.7852112676	306725.0
97017	142	426348.03169014084	413750.0
97016	142	262882.36971830984	241500.0
97015	142	412611.8978873239	404500.0
92139	142	427587.5176056338	423250.0
92131	142	834698.9436619718	783000.0
92130	142	1084807.014084507	987750.0
85193	142	260557.1161971831	235000.0
85250	142	360323.29929577466	314375.0
85249	142	428625.8943661972	385345.75
85248	142	360013.96126760566	335000.0
85234	142	335851.67253521126	298499.5
85233	142	322066.1866197183	287950.0
85226	142	313309.74647887325	282125.0
85225	142	276625.75	254750.0
85224	142	281722.7957746479	256950.0
85215	142	318826.6971830986	277950.0
85213	142	337936.911971831	306625.0
85212	142	346119.73943661974	299870.0
85210	142	224035.85563380283	210325.5
85209	142	279285.48943661974	242850.0
85208	142	237779.23591549296	212500.0
85207	142	357570.57746478874	317750.0
85206	142	239413.8204225352	214000.0
85205	142	244510.27112676058	223306.25
85204	142	240392.71478873238	218250.0
85203	142	273043.5457746479	247000.0
85202	142	236058.5809859155	218000.0
85201	142	204508.9823943662	185050.0
85251	142	326966.91549295775	301250.0
85253	142	1564214.6584507043	1295161.75
85254	142	513798.8133802817	440000.0
85282	142	281472.70774647885	257500.0
85302	142	227916.31690140846	200975.0
85301	142	169705.6338028169	150250.0
85298	142	422278.7359154929	370000.0
85297	142	357607.6408450704	311500.0
85296	142	329331.411971831	289200.0
85295	142	333152.8309859155	300000.0
85286	142	391028.5281690141	357500.0
85284	142	453933.3098591549	399750.0
85283	142	295235.91549295775	265000.0
85281	142	265242.2711267606	242500.0
85255	142	732894.7535211268	632950.0
85268	142	417994.38732394367	376000.0
85266	142	778842.4436619718	688000.0
85264	142	833038.6302816902	695000.0
85263	142	491497.36267605633	446950.0
85262	142	882530.2570422535	760000.0
85260	142	434824.65845070424	386750.0
85259	142	673617.059859155	578750.0
85258	142	503241.0633802817	435162.5
85257	142	339447.17957746476	308250.0
85194	142	245214.86971830987	228723.75
85192	142	311635.7042253521	125000.0
89145	142	230448.71830985916	220000.0
85173	142	96530.22183098592	78631.25
85045	142	410661.8521126761	360375.0
85044	142	304554.5281690141	277000.0
85043	142	216209.46830985916	192000.0
85042	142	246606.10915492958	232164.5
85041	142	229832.67605633804	206000.0
85040	142	189182.08450704225	175600.0
85037	142	207008.3133802817	185250.0
85035	142	185131.21478873238	166941.25
85034	142	196297.1514084507	195749.75
85033	142	183074.35563380283	164750.0
85032	142	275699.1161971831	251875.0
85031	142	180078.4190140845	169962.5
85029	142	217921.11971830987	194975.0
85028	142	415848.9788732394	368000.0
85027	142	231493.29929577466	213975.0
85024	142	305109.4859154929	276250.0
85023	142	265431.2359154929	236725.0
85022	142	283055.75352112675	256350.0
85021	142	289916.91549295775	271500.0
85020	142	248525.55985915492	235000.0
85019	142	187825.58450704225	169500.0
85048	142	367914.8169014084	327500.0
85050	142	379130.08450704225	336250.0
85051	142	202968.4295774648	180937.5
85128	142	160573.0	136450.0
85145	142	182838.2605633803	177000.0
85143	142	234863.4471830986	199950.0
85142	142	334578.04225352115	277500.0
85140	142	257157.1971830986	229851.25
85139	142	214309.73591549296	187500.0
85138	142	223359.00352112675	192450.0
85137	142	103088.02464788733	89900.0
85132	142	203636.22887323942	174387.5
85131	142	198152.32394366196	220290.25
85123	142	147060.20070422534	127600.0
85053	142	232522.2323943662	212250.0
85122	142	198404.36267605633	171975.0
85120	142	212119.22535211267	184750.0
85119	142	250829.8661971831	218975.0
85118	142	319147.45774647885	277450.0
85087	142	395158.1514084507	353000.0
85086	142	374739.6232394366	335000.0
85085	142	393401.71126760566	339441.75
85083	142	389401.0985915493	342000.0
85054	142	403641.22535211267	355000.0
85303	142	227202.65492957746	200500.0
85304	142	246425.33450704225	223250.0
85305	142	290737.4823943662	262961.25
85306	142	246907.6584507042	225750.0
89107	142	194348.16549295775	191250.0
89106	142	174434.82746478874	155625.0
89104	142	202713.411971831	194475.0
89103	142	187406.93309859154	182175.0
89102	142	228829.07394366196	225000.0
89101	142	183326.55633802817	180000.0
89086	142	272082.1690140845	255425.0
89085	142	327623.8309859155	310000.0
89084	142	284810.9401408451	269950.0
89081	142	255268.30633802817	235000.0
89074	142	296040.7042253521	286500.0
89052	142	402891.1901408451	375000.0
89046	142	248776.29577464788	220000.0
89044	142	355995.91549295775	356247.5
89040	142	212647.4014084507	199125.0
89032	142	229563.30633802817	221500.0
89031	142	247028.0704225352	233500.0
89030	142	162650.5633802817	153975.0
89029	142	148039.7676056338	135497.5
89027	142	215516.35563380283	196975.0
89021	142	318111.9647887324	292250.0
89108	142	200596.90492957746	192500.0
89109	142	268842.1901408451	266975.0
89110	142	200400.39788732395	190250.0
89129	142	273744.8028169014	255500.0
89143	142	281462.411971831	265500.0
89142	142	204303.98591549296	198000.0
89141	142	328497.4859154929	314000.0
89139	142	278590.45774647885	268000.0
89138	142	483521.32746478874	469500.0
89135	142	437534.7288732394	411750.0
89134	142	311717.9929577465	300000.0
89131	142	324708.2957746479	301250.0
89130	142	265767.91549295775	252125.0
89128	142	226856.54929577466	219500.0
89113	142	293195.5140845071	281167.0
89124	142	357898.573943662	329625.0
89123	142	283598.176056338	279000.0
89122	142	205987.39436619717	191500.0
89121	142	203427.22183098592	193450.0
89120	142	230395.71830985916	220000.0
89119	142	169337.6795774648	164350.0
89118	142	210825.04577464788	201200.0
89117	142	309256.3450704225	293000.0
89115	142	185080.43309859154	168250.0
89019	142	182226.00352112675	150000.0
89018	142	186804.10211267605	172500.0
89015	142	242907.94366197183	234000.0
85339	142	260757.66549295775	234250.0
85363	142	181493.42605633804	164725.0
85361	142	329083.30633802817	300000.0
85355	142	322071.51056338026	292975.0
85354	142	228481.44014084508	206950.0
85353	142	238599.47183098592	209134.0
85351	142	166716.8838028169	153500.0
85345	142	220780.86267605633	202050.0
85342	142	226287.47183098592	225000.0
85340	142	328798.80633802817	298975.0
85338	142	279020.0598591549	245000.0
85374	142	252992.69014084508	226241.0
85337	142	88444.08802816902	78500.0
85335	142	210808.8309859155	185125.0
85331	142	503115.2147887324	440375.0
85326	142	224739.61267605633	195950.0
85323	142	238752.33450704225	207625.0
85322	142	334820.97535211267	170751.0
85310	142	336059.7640845071	297750.0
85308	142	303937.8838028169	270500.0
85307	142	240327.8661971831	201200.0
85373	142	231762.88732394367	214375.0
85375	142	244550.00704225354	227686.25
89014	142	270464.2359154929	261500.0
85396	142	301828.15845070424	269997.0
89012	142	336825.5809859155	327000.0
89011	142	286838.05633802817	274000.0
89007	142	182138.02816901408	225000.0
89005	142	301672.52464788733	289950.0
89004	142	830784.2746478873	529000.0
89002	142	289785.67253521126	286992.5
85739	142	323757.1267605634	290000.0
85631	142	79629.50704225352	68187.5
85623	142	330103.9190140845	316750.0
85395	142	356442.28873239434	320000.0
85377	142	602864.7711267605	536781.5
85392	142	258097.42253521126	232375.0
85390	142	301877.4330985916	250000.0
85388	142	277112.1267605634	247500.0
85387	142	310281.8521126761	286250.0
85383	142	407563.95070422534	362987.5
85382	142	290314.79929577466	264750.0
85381	142	281459.0633802817	251000.0
85379	142	270314.8767605634	240000.0
85378	142	223315.54929577466	206700.0
85018	142	550840.0281690141	475500.0
85017	142	171633.64084507042	158000.0
85016	142	330696.16549295775	316656.25
80121	142	479528.6232394366	445000.0
80017	142	274965.96126760566	275500.0
80016	142	518515.57746478874	505250.0
80015	142	381070.96830985916	373900.0
80014	142	259414.0633802817	269125.0
80013	142	330495.45070422534	325000.0
80012	142	246978.0633802817	243750.0
80011	142	278512.3028169014	279550.0
80010	142	270861.42957746476	285750.0
80007	142	589529.1161971831	540724.0
80005	142	430655.5457746479	420500.0
80004	142	408086.8732394366	395000.0
80003	142	358788.4401408451	352000.0
80002	142	372522.3028169014	363624.75
78957	142	222060.9190140845	194269.25
78953	142	446775.3028169014	359500.0
78950	142	478801.3591549296	361250.0
78933	142	0.0	0.0
78886	142	194362.14788732395	150000.0
78861	142	190947.80633802817	181500.0
78850	142	187789.4366197183	140000.0
78759	142	466866.1056338028	429612.5
80018	142	390465.21830985916	384500.0
80019	142	340968.8978873239	345700.0
80020	142	389175.46126760566	380000.0
80107	142	472133.46830985916	469950.0
80118	142	638364.5492957747	613255.75
80117	142	425254.4718309859	394125.0
80116	142	758218.8309859155	686550.0
80113	142	443216.82746478874	437000.0
80112	142	402186.92253521126	401750.0
80111	142	588837.9577464788	578750.0
80110	142	348381.96830985916	335388.5
80109	142	450997.2218309859	438100.5
80108	142	594051.9330985915	560075.0
80105	142	246933.22887323942	257250.0
80021	142	368552.9401408451	364225.0
80104	142	404763.4366197183	394930.25
80103	142	362367.2359154929	369500.0
80102	142	345879.48943661974	364900.0
80101	142	343129.25352112675	315000.0
80033	142	401607.6901408451	387725.0
80031	142	351954.45774647885	341500.0
80030	142	304452.3485915493	306950.0
80023	142	567887.7218309859	551187.5
80022	142	351323.86267605633	351250.0
78758	142	286967.3521126761	261500.0
78757	142	460574.00352112675	429600.0
78756	142	536427.2429577465	494500.0
78704	142	568292.161971831	525000.0
78726	142	510040.40845070424	459425.0
78725	142	213536.85563380283	197750.0
78724	142	244815.93309859154	221700.0
78723	142	396492.7147887324	378688.25
78722	142	461503.1971830986	425000.0
78721	142	347590.6161971831	332000.0
78719	142	262625.69366197183	181365.0
78717	142	400211.5140845071	350047.25
78705	142	289326.2429577465	285000.0
78703	142	864712.426056338	778987.0
78728	142	308876.8908450704	282641.25
78702	142	451627.86971830984	418555.0
78701	142	515948.98943661974	472625.0
78681	142	345691.8309859155	304493.75
78676	142	343946.73943661974	320000.0
78669	142	500807.2570422535	438700.0
78666	142	240759.53169014084	233500.0
78665	142	308730.1830985916	277935.0
78664	142	250196.3415492958	227625.0
78662	142	346464.6161971831	281000.0
78727	142	345296.7852112676	322500.0
78729	142	331365.88028169016	296862.5
78754	142	271541.02464788733	250000.0
78744	142	257835.8661971831	236875.0
78753	142	263012.3978873239	239925.0
78752	142	343049.676056338	325750.0
78751	142	480980.9859154929	438625.0
78750	142	404733.6021126761	371750.0
78749	142	405832.74647887325	367762.5
78748	142	316466.5985915493	286250.0
78747	142	289407.29225352115	266975.0
78746	142	1089780.5563380283	900000.0
78745	142	342138.2288732394	307250.0
78741	142	289233.1830985916	292170.0
78730	142	695004.3838028169	633475.0
78739	142	555445.2042253522	485000.0
78738	142	605441.9577464788	537500.0
78737	142	529598.352112676	460519.25
78736	142	412151.80633802817	384875.0
78735	142	608388.352112676	548450.0
78734	142	464102.3591549296	415525.0
78733	142	830400.2746478873	740125.0
78732	142	573256.4330985915	496500.0
78731	142	710603.7218309859	642000.0
80120	142	422169.98943661974	414550.0
80122	142	417726.3767605634	399000.0
85015	142	216631.7605633803	205000.0
80123	142	385041.77464788733	372500.0
80453	142	434992.5140845071	405000.0
80452	142	318270.25	293250.0
80449	142	282362.8661971831	244500.0
80448	142	0.0	0.0
80444	142	324287.1901408451	300000.0
80440	142	377178.67253521126	334899.5
80439	142	605984.8415492958	582500.0
80438	142	265473.15845070424	252750.0
80436	142	584514.7887323943	465000.0
80433	142	515618.8978873239	487125.0
80432	142	246204.22535211267	200000.0
80427	142	253456.72535211267	239000.0
80422	142	396059.73943661974	371000.0
80421	142	366155.34154929576	357500.0
80420	142	348780.69366197183	320875.0
